2025-02-18 10:42:22,759 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\org.apache.commons.lang3_3.17.0.jar
2025-02-18 10:42:22,759 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - getClasspathEntries(Bundle=com.google.guava.failureaccess_1.0.2 [17])
2025-02-18 10:42:22,759 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.eclipse.m2e.core.internal.Bundles - 	Entry: C:\Users\Rodrigo\.p2\pool\plugins\com.google.guava.failureaccess_1.0.2.jar
2025-02-18 10:42:22,763 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.e.m.i.launch.MavenLaunchDelegate - Run build in "C:\Users\Rodrigo\AppData\Local\Temp\m2e-archetypeGenerator16352131830536809872":
2025-02-18 10:42:22,770 [Worker-20: Launching mavenrun-66ca1aba-fb66-48c4-b7c8-8d0dba1ed2ce] INFO  o.e.m.i.launch.MavenLaunchDelegate -  mvn  -DarchetypeGroupId=org.apache.maven.archetypes -DarchetypeArtifactId=maven-archetype-quickstart -DarchetypeVersion=1.1 -DgroupId=proativa -DartifactId=projeto -Dversion=0.0.1-SNAPSHOT -Dpackage=proativa.projeto -DoutputDirectory=C:\Users\Rodrigo\Desktop\Projetos\Proativa -Dstyle.color=always -U archetype:generate
2025-02-18 10:42:41,952 [Worker-32: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.p.ProjectConfigurationManager - Collecting project info '/pom.xml' C:\Users\Rodrigo\Desktop\Projetos\Proativa\projeto\pom.xml
2025-02-18 10:42:42,108 [Worker-32: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-02-18 10:42:42,154 [Worker-32: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-resources-plugin/3.3.1/maven-resources-plugin-3.3.1.jar
2025-02-18 10:42:42,171 [Worker-32: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
2025-02-18 10:42:42,186 [Worker-32: Creating maven-archetype-quickstart] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://repo.maven.apache.org/maven2/org/apache/maven/plugins/maven-compiler-plugin/3.13.0/maven-compiler-plugin-3.13.0.jar
